"","identifier","text","annus_accipere_ire_amicus_tenere_currere_regere","stare_pes_eumolpus_iterum_ingens_extra_metiri","hodie_nemo_fortunare_maga_amare_dominus_caelus","sanguis_an_adhuc_quidam_cenare_amicus_temptare","deinde_numquid_lacrima_mors_ab_timere_peccare","vinum_supra_metiri_perfundere_aqua_potio_medius","movere_giton_vultus_causa_relinquere_ars_parere","nasci_alter_aureus_afferre_duo_notare_ovare","planus_dormire_pater_occidere_pro_aurum_relinquere","nox_frater_intellegere_ascyltos_pati_vir_descendere","vultus_postquam_pectus_gaudium_mens_gladium_nunc","ante_mulier_diligens_iacere_ascyltos_uter_longus","locus_tantus_fugere_frater_loqui_amare_secretus","pro_causa_legere_ducere_fides_poena_vulnus","eumolpus_navis_iuvenis_navigium_damnare_littera_placere","pes_afferre_implere_gratia_fortunare_post_cervix","extra_turbare_imponere_vocare_gitona_frons_carmen","vocare_noster_ancilla_hinc_puella_quia_vox","perire_mare_fluctus_vincere_vovere_litus_terra","terra_arma_tellus_petere_orbis_bellus_caelus"
"769","urn:cts:latinLit:phi0972.phi001:81.6","iacere nunc amator obligare nox totus et forsitan mutuus libido attritus deridere solitudo meus sed non impune nam aut vir ego liber non esse aut noxius sanguis parentare iniuria meus","0.0012987012987013","0.0012987012987013","0.0012987012987013","0.0662337662337662","0.0012987012987013","0.0012987012987013","0.325974025974026","0.0012987012987013","0.0012987012987013","0.131168831168831","0.455844155844156","0.0012987012987013","0.0012987012987013","0.0012987012987013","0.0012987012987013","0.0012987012987013","0.0012987012987013","0.0012987012987013","0.0012987012987013","0.0012987012987013"
"770","urn:cts:latinLit:phi0972.phi001:82.1","hic loqui gladium ferre cingere et nere infirmitas militia perdere largus cibus excitare vis mox in publicus prosilire furere morus omnis circumire porticus","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.374626865671642","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.598507462686567","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284"
"771","urn:cts:latinLit:phi0972.phi001:82.2","sed dum attonare vultus efferare nihil alius quis caedes et sanguis cogere frequens manus ad capulum quis devovere referre notare ego miles sive ille planus esse sive nocturnus grassari et","0.00161290322580645","0.00161290322580645","0.243548387096774","0.404838709677419","0.00161290322580645","0.00161290322580645","0.324193548387097","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645"
"772","urn:cts:latinLit:phi0972.phi001:82.3","quis tu inquit commilito ex quis legio esse aut quis centuriare cum constans et centurio et legio esse ementiri agere ergo inquit ille in exercere vester phaecasiatus miles ambulare","0.00454545454545455","0.00454545454545455","0.231818181818182","0.686363636363636","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"773","urn:cts:latinLit:phi0972.phi001:82.4","cum deinde vultus at ipse trepidatio mendacium prodere ponere ego iubere arma et malus cavere despoliare ergo immo praecidere ultio retro ad deversorium tendere paulatim temeritas laxare coepere grassator audacia gratia agere","0.00138888888888889","0.00138888888888889","0.00138888888888889","0.00138888888888889","0.00138888888888889","0.00138888888888889","0.00138888888888889","0.00138888888888889","0.00138888888888889","0.00138888888888889","0.00138888888888889","0.00138888888888889","0.00138888888888889","0.626388888888889","0.00138888888888889","0.00138888888888889","0.00138888888888889","0.00138888888888889","0.348611111111111","0.00138888888888889"
"774","urn:cts:latinLit:phi0972.phi001:82.5.1","non bibere inter aqua pomum aut pendere carpere","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.559259259259259","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.374074074074074","0.0037037037037037","0.0037037037037037"
"775","urn:cts:latinLit:phi0972.phi001:82.5.2","tantalus infelix quis suus vovere premere","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.3","0.594117647058824","0.00588235294117647"
"776","urn:cts:latinLit:phi0972.phi001:82.5.3","dives hic magnus facere esse omnis cernere","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.841666666666667","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333"
"777","urn:cts:latinLit:phi0972.phi001:82.5.4","quis timere et siccare concoquere os fames","0.0037037037037037","0.374074074074074","0.0037037037037037","0.0037037037037037","0.188888888888889","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.188888888888889","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.188888888888889","0.0037037037037037"
"778","urn:cts:latinLit:phi0972.phi001:82.6","non multus oportet consilium credere quia suus habere fortunare ratio","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.92962962962963","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037"
"779","urn:cts:latinLit:phi0972.phi001:83.1","in pinacotheca pervenire varius genus tabula mirabilis nam et zeuxidos manus videre nondum vetustare iniuriare vincere et protogenis rudimentum cum ipse nasci veritas certare non sinere quidam horror tractare","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.374626865671642","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.374626865671642","0.00149253731343284","0.00149253731343284","0.150746268656716","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.0761194029850746","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284"
"780","urn:cts:latinLit:phi0972.phi001:83.2","iam verus apellere quis graecimono knhmon appellare etiam adorare tantus enim subtilitas extremitas imago esse ad similitudo praecidere ut credere etiam animus esse pingere","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.597619047619047","0.35952380952381","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238"
"781","urn:cts:latinLit:phi0972.phi001:83.3","hinc aquilus ferre caelus sublimis idaeum ille candidus hyle repellere improbus naida damnare apollo noxius manus lyra resolvere modus nasci florere honorare","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.290384615384615","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.0980769230769231","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.578846153846154"
"782","urn:cts:latinLit:phi0972.phi001:83.4","inter quis etiam pingere amare vultus tauquam in solitudo exclamare ergo amare etiam deus tangere iuppiter in caelus suus non invenire quis diligere sed peccare in terra nere tamen iniuria facere","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.0761194029850746","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.523880597014925","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.225373134328358","0.00149253731343284","0.150746268656716"
"783","urn:cts:latinLit:phi0972.phi001:83.5","hylan nympha praedare temperare amor suus sium venire ad interdictum herculem credere apollo puer umbra revocare in flos et omnis fabula quis sinere aemulare habere complexus","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.559259259259259","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.374074074074074","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037"
"784","urn:cts:latinLit:phi0972.phi001:83.6","at ego in societas recipere hospes lycurgo crudelis","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.888235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647"
"785","urn:cts:latinLit:phi0972.phi001:83.7","ecce autem ego dum cum ventus litigare intrare pinacotheca senex canus exercitare vultus et quis videre nescire quis magnus promittere sed colere non proinde speciosus ut facilis apparere is ex hic noscere litteratus esse quis odisse dives solere","0.00114942528735632","0.00114942528735632","0.00114942528735632","0.00114942528735632","0.00114942528735632","0.00114942528735632","0.116091954022989","0.00114942528735632","0.00114942528735632","0.00114942528735632","0.345977011494253","0.00114942528735632","0.460919540229885","0.00114942528735632","0.0586206896551724","0.00114942528735632","0.00114942528735632","0.00114942528735632","0.00114942528735632","0.00114942528735632"
"786","urn:cts:latinLit:phi0972.phi001:83.8","is ergo ad ferre consistere meus ego inquit poetare esse et ut sperare non humilis spiritus sium modus corona aliquis credere esse quis etiam ad immeritus deferre gratia solere","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.35952380952381","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.35952380952381","0.00238095238095238","0.00238095238095238","0.24047619047619","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238"
"787","urn:cts:latinLit:phi0972.phi001:83.9","quare ergo inquit tam malus vestire esse propter hic ipse amare ingenium nemo unquam dives facere","0.00238095238095238","0.00238095238095238","0.597619047619047","0.121428571428571","0.24047619047619","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238"
"788","urn:cts:latinLit:phi0972.phi001:83.10.1","quis pelagus credere magnus se faenus tollere","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05"
"789","urn:cts:latinLit:phi0972.phi001:83.10.2","quis pugnare et castrare petere praecingere aurare","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.913636363636364"
"790","urn:cts:latinLit:phi0972.phi001:83.10.3","vilis adulator pingere iacere ebrius ostrum","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.188888888888889","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.744444444444444","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037"
"791","urn:cts:latinLit:phi0972.phi001:83.10.4","et quis sollicitare nubere ad praemium peccare","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.686363636363636","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.231818181818182","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"792","urn:cts:latinLit:phi0972.phi001:83.10.5","solus pruinosus horrere facundia pannus","0.00833333333333333","0.841666666666667","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333"
"793","urn:cts:latinLit:phi0972.phi001:83.10.6","at inops lingua deserere invocare ars","0.0037037037037037","0.0037037037037037","0.188888888888889","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.559259259259259","0.188888888888889","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037"
"794","urn:cts:latinLit:phi0972.phi001:84.1","non dubius itare esse sium quis vitium omnis inimicus regere iter vita coepere insistere prae propter morus differentia odium habere quis enim posse probare divertere","0.00175438596491228","0.00175438596491228","0.528070175438596","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.17719298245614","0.00175438596491228","0.17719298245614","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.0894736842105263"
"795","urn:cts:latinLit:phi0972.phi001:84.2","deinde quis solus extruere divitiae curare nihil velle inter homo bonus credere quis quis ipse tenere","0.594117647058824","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.3","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647"
"796","urn:cts:latinLit:phi0972.phi001:84.3","insectare itare quacunque ratio posse littera amator ut videre ille quis infra pecunia ponere","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.374074074074074","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.559259259259259","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037"
"797","urn:cts:latinLit:phi0972.phi001:84.4","nescire quis modus bonus mens soror esse paupertas","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.913636363636364","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"798","urn:cts:latinLit:phi0972.phi001:84.5","velle tam innocens esse frugalitas meus hostis ut delinire posse nunc veteranus esse latrare et ipse leno doctus","0.003125","0.003125","0.003125","0.471875","0.315625","0.003125","0.003125","0.003125","0.159375","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125"
"799","urn:cts:latinLit:phi0972.phi001:85.1","in asia cum a quaestor esse stipendium educere hospitium pergami accipere ubi cum libens habitare non solus propter colere aedicula sed etiam propter hospes formosus filius excogitare ratio quis non esse pater familia suspicere amare","0.245121951219512","0.00121951219512195","0.489024390243902","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.184146341463415","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.0621951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195"
"800","urn:cts:latinLit:phi0972.phi001:85.2","quotiescunque enim in convivium de usus formosus mentire facere esse tam vehemens excandescere tam severus tristitia violare aurare meus obscenus sermo nolle ut ego mater praecipue tanquam unus ex philosophus intuere","0.00108695652173913","0.00108695652173913","0.00108695652173913","0.00108695652173913","0.00108695652173913","0.0554347826086957","0.490217391304348","0.00108695652173913","0.327173913043478","0.00108695652173913","0.00108695652173913","0.00108695652173913","0.00108695652173913","0.00108695652173913","0.109782608695652","0.00108695652173913","0.00108695652173913","0.00108695652173913","0.00108695652173913","0.00108695652173913"
"801","urn:cts:latinLit:phi0972.phi001:85.3","iam ego coepere ephebus in gymnasium deducere ego studium is ordinare ego docere ac praecipere nere quis praedare corpus admittere in domus","0.00238095238095238","0.00238095238095238","0.24047619047619","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.478571428571428","0.00238095238095238","0.00238095238095238","0.121428571428571","0.00238095238095238","0.121428571428571","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238"
"802","urn:cts:latinLit:phi0972.phi001:85.4","fortis cum in triclinium iacere quia dies sollemnis ludus artare pigritia recedere imponere hilaritas longus fari circare medius nox intellegere puer vigilare","0.00138888888888889","0.00138888888888889","0.00138888888888889","0.00138888888888889","0.00138888888888889","0.279166666666667","0.00138888888888889","0.00138888888888889","0.00138888888888889","0.348611111111111","0.00138888888888889","0.348611111111111","0.00138888888888889","0.00138888888888889","0.00138888888888889","0.00138888888888889","0.00138888888888889","0.00138888888888889","0.00138888888888889","0.00138888888888889"
"803","urn:cts:latinLit:phi0972.phi001:85.5","itare timidus murmur vovere facere et domina inquit venus sium ego hic puer basiare itare ut ille non sentire cras ille par columba donare","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.290384615384615","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.290384615384615","0.00192307692307692","0.386538461538461","0.00192307692307692","0.00192307692307692"
"804","urn:cts:latinLit:phi0972.phi001:85.6","audire voluptas pretium puer stertere coepere itare aggredi simulare aliqui basiolum invadere continere hic principium bonus manus surgere eligere par columba afferre expectare ac ego vovere exsolvere","0.00114942528735632","0.00114942528735632","0.00114942528735632","0.00114942528735632","0.00114942528735632","0.00114942528735632","0.00114942528735632","0.00114942528735632","0.00114942528735632","0.00114942528735632","0.231034482758621","0.00114942528735632","0.00114942528735632","0.00114942528735632","0.00114942528735632","0.690804597701149","0.00114942528735632","0.00114942528735632","0.0586206896551724","0.00114942528735632"
"805","urn:cts:latinLit:phi0972.phi001:86.1","prope nox cum idem licere mutare optio et sium hic inquit tractare improbus manus et ille non sentire gallus gallinaceus pugnax duo donare pati","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.485483870967742","0.00161290322580645","0.485483870967742","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645"
"806","urn:cts:latinLit:phi0972.phi001:86.2","ad hic vovere ephebus ulter se admovere et putare vereri coepere nere ego obdormiscere","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.559259259259259","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.374074074074074","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037"
"807","urn:cts:latinLit:phi0972.phi001:86.3","indulgere ergo sollicitare totus corpus citra supra voluptas ego ingurgitare deinde ut dies venire afferre gaudere quisquis promittere","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.121428571428571","0.835714285714286","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238"
"808","urn:cts:latinLit:phi0972.phi001:86.4","ut tertius nox licentia dare consurgere ad aurare malus dormire deus inquit immortalis sium ego hic dormire auferre coire plenus et optabilis pro hic felicitare cras puer asturco macedonicum bonus donare cum hic tamen exceptio sium ille non sentire","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.428048780487805","0.55","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195"
"809","urn:cts:latinLit:phi0972.phi001:86.5","nunquam altus somnus ephebus obdormiscere itare prae implere lactere papilla manus mox basiare inhaerere deinde in unus omnis vovere coniungere","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.082258064516129","0.00161290322580645","0.00161290322580645","0.162903225806452","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.72741935483871","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645"
"810","urn:cts:latinLit:phi0972.phi001:86.6","manus sedere in cubiculum coepere at expectare consuetudo meus scire quantus facilis esse columba gallus gallinaceus emere quis asturco et praeter hic etiam timere nere tam grandis munus suspicere facere humanitas meus","0.184146341463415","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.184146341463415","0.123170731707317","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.245121951219512","0.00121951219512195","0.00121951219512195","0.245121951219512","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195"
"811","urn:cts:latinLit:phi0972.phi001:86.7","ego aliqui hora spatiari in hospitium revertere nihil alius quis puer basiare at ille circumspicere ut cervix meus iungere amplexus rogare inquit dominus ubi esse asturco","0.00161290322580645","0.082258064516129","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.243548387096774","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.646774193548387","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645"
"812","urn:cts:latinLit:phi0972.phi001:87.1","cum ob hic offendere praecludere ego adire quis facere iterum ad licentia redire interponere enim paucus dies cum similis casus ego in idem fortuna referre ut intellegere stertere pater rogare coepere ephebus ut revertere in gratia ego is esse ut pati serere fieri se et ceterus quis libido distendere dictare","0.000892857142857143","0.0901785714285714","0.000892857142857143","0.000892857142857143","0.000892857142857143","0.000892857142857143","0.000892857142857143","0.000892857142857143","0.000892857142857143","0.26875","0.000892857142857143","0.000892857142857143","0.000892857142857143","0.000892857142857143","0.000892857142857143","0.625892857142857","0.000892857142857143","0.000892857142857143","0.000892857142857143","0.000892857142857143"
"813","urn:cts:latinLit:phi0972.phi001:87.2","at ille planus iratus nihil alius dicere niti hic aut dormire aut ego iam dicere pater","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.913636363636364","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"814","urn:cts:latinLit:phi0972.phi001:87.3","nihil esse tam arduus quis non improbitare extorquere dum dicere pater excitare irrepere tamen et malus repugnare gaudium extorquere","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.940625","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125"
"815","urn:cts:latinLit:phi0972.phi001:87.4","at ille non indelectatus nequitia meus postquam diu queri esse decipere se et deridere traducere inter condiscipulus quis iactare censere meus","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.948648648648649","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027"
"816","urn:cts:latinLit:phi0972.phi001:87.5","videre tamen inquit non esse tu similis sium quis velle facere iterum","0.00833333333333333","0.841666666666667","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333"
"817","urn:cts:latinLit:phi0972.phi001:87.6","ego verus deponere omnis offendere cum puer in gratia redire uti beneficium is in somnus delabi esse","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.35952380952381","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.597619047619047","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238"
"818","urn:cts:latinLit:phi0972.phi001:87.7","sed non esse continere iteratio ephebus plenus maturitas et annus ad pati gestire itare excitare ego sopire et numquid velle inquit","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.948648648648649","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027"
"819","urn:cts:latinLit:phi0972.phi001:87.8","et non planus iam molestus esse munus utcunque igitur inter anhelitus sudor terere quis velle accipere rursus in somnus decidere gaudium lassus","0.00149253731343284","0.0761194029850746","0.00149253731343284","0.00149253731343284","0.225373134328358","0.225373134328358","0.00149253731343284","0.00149253731343284","0.0761194029850746","0.00149253731343284","0.225373134328358","0.150746268656716","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284"
"820","urn:cts:latinLit:phi0972.phi001:87.9","interponere parvus hora pungere ego manus coepere et dicere quare non facere","0.00454545454545455","0.00454545454545455","0.459090909090909","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.459090909090909","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"821","urn:cts:latinLit:phi0972.phi001:87.10","tum ego totiens excitare planus vehemens excandescere et reddere ille vocare suus aut dormire aut ego iam pater dicere","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.959574468085106","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809"
